0.67	 -0.97	 1.00
0.98	 -1.25	 1.00
0.13	 -1.81	 1.00
1.23	 -1.06	 1.00
1.81	 -0.08	 1.00
-1.48	 0.56	 0.00
1.07	 -1.32	 1.00
-2.17	 -0.60	 0.00
0.71	 -1.36	 1.00
-0.58	 -2.32	 1.00
-0.05	 -0.97	 0.00
1.25	 0.30	 1.00
-0.89	 -0.98	 0.00
-0.35	 -1.13	 0.00
-1.38	 -0.37	 0.00
-0.86	 -1.58	 0.00
1.08	 -0.77	 1.00
-0.88	 -3.55	 0.00
0.74	 -0.79	 1.00
0.12	 -1.49	 0.00
0.25	 -0.46	 0.00
1.25	 -0.53	 1.00
0.08	 -1.85	 0.00
0.12	 -0.71	 0.00
1.60	 -0.82	 1.00
-0.36	 -1.84	 0.00
1.11	 -2.05	 1.00
0.78	 -0.18	 1.00
0.47	 -0.70	 0.00
-2.23	 -0.39	 0.00
-2.32	 0.58	 0.00
1.67	 -0.86	 1.00
1.61	 -0.86	 1.00
1.10	 -1.45	 1.00
0.96	 -1.15	 1.00
1.08	 -2.25	 1.00
0.18	 -1.12	 0.00
-1.61	 -1.67	 0.00
-1.59	 -2.73	 0.00
-0.88	 -0.98	 0.00
-0.45	 -0.42	 0.00
-0.20	 -2.67	 1.00
1.46	 -1.42	 1.00
-1.59	 -0.73	 0.00
-0.40	 -0.82	 0.00
-2.14	 -1.75	 1.00
1.21	 -0.90	 1.00
1.07	 -1.82	 1.00
1.03	 -0.86	 1.00
1.01	 -0.62	 1.00
-2.79	 -1.16	 0.00
-1.02	 -1.25	 0.00
1.48	 0.35	 1.00
-2.41	 -0.13	 0.00
1.42	 -3.12	 0.00
-1.01	 -1.15	 0.00
-2.01	 -1.66	 0.00
-1.48	 -0.17	 0.00
-0.39	 -2.47	 1.00
0.94	 -1.65	 1.00
0.46	 -0.79	 0.00
1.17	 -0.67	 1.00
0.27	 -1.71	 0.00
-1.49	 -0.37	 0.00
-0.09	 -0.41	 0.00
-1.82	 0.12	 0.00
-3.70	 1.27	 0.00
0.52	 -2.13	 1.00
0.57	 -1.71	 1.00
0.82	 -1.38	 1.00
0.74	 -1.48	 1.00
-2.30	 -1.07	 0.00
1.45	 0.11	 1.00
1.34	 -0.91	 1.00
1.74	 -0.89	 1.00
-1.78	 -0.71	 0.00
-1.59	 -1.27	 0.00
-2.79	 0.01	 0.00
0.66	 -1.58	 1.00
-0.74	 -1.24	 0.00
1.18	 0.01	 1.00
1.51	 -0.37	 1.00
-0.48	 -2.85	 0.00
0.33	 -1.92	 1.00
-0.01	 -1.65	 0.00
-0.30	 -2.02	 1.00
0.33	 -1.30	 1.00
1.27	 -0.89	 1.00
